truck_name,date_fixed,date_fixed2,address,longitude,latitude
265,2017-03-13 02:18:52.000,2017-03-13 02:18:53.000,925 TYSON PL & LYNWOOD AVE                        ,-76.1016819293085,43.07103091386619
286,2017-03-13 02:18:54.000,2017-03-13 02:18:54.000,105 HILLSBORO PKWY & DEFOREST                     ,-76.09277242429728,43.04154060879103
178,2017-03-13 02:18:54.000,2017-03-13 02:18:55.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10867143042573,43.055023210654824
286,2017-03-13 02:18:55.000,2017-03-13 02:18:56.000,105 HILLSBORO PKWY & DEFOREST                     ,-76.09268912427163,43.04155970879775
265,2017-03-13 02:19:03.000,2017-03-13 02:19:04.000,1029-31 TYSON PL                                  ,-76.10048812892578,43.071097913924675
216,2017-03-13 02:19:07.000,2017-03-13 02:19:07.000,101 ELLEN ST & KENWOOD AVE                        ,-76.15168314618474,43.08001591358052
263,2017-03-13 02:19:09.000,2017-03-13 02:19:09.000,209 HURLBURT RD                                   ,-76.0996432264736,43.04079670838882
265,2017-03-13 02:19:10.000,2017-03-13 02:19:11.000,1029-31 TYSON PL                                  ,-76.10010192879399,43.071008613923205
178,2017-03-13 02:19:11.000,2017-03-13 02:19:12.000,1200 CANAL ST                                     ,-76.10873673046355,43.05525471069483
283,2017-03-13 02:19:15.000,2017-03-13 02:19:15.000,1103 BUTTERNUT ST & SPRING ST                     ,-76.14333074241422,43.06531321120413
216,2017-03-13 02:19:16.000,2017-03-13 02:19:16.000,101 ELLEN ST & KENWOOD AVE                        ,-76.15202864630285,43.08009941358246
216,2017-03-13 02:19:18.000,2017-03-13 02:19:18.000,306 KENWOOD AVE                                   ,-76.15210924633256,43.08014821358828
267,2017-03-13 02:19:19.000,2017-03-13 02:19:19.000,800 WALNUT AVE & ADAMS ST E &                     ,-76.13267593725196,43.04162720726434
283,2017-03-13 02:19:21.000,2017-03-13 02:19:21.000,1103 BUTTERNUT ST & SPRING ST                     ,-76.14346564244546,43.0651391111669
216,2017-03-13 02:19:27.000,2017-03-13 02:19:27.000,310 KENWOOD AVE & LEMOYNE AVE                     ,-76.15260764651832,43.0804811136301
216,2017-03-13 02:19:33.000,2017-03-13 02:19:33.000,1317 LEMOYNE AVE                                  ,-76.15265364654795,43.08068441366563
267,2017-03-13 02:19:33.000,2017-03-13 02:19:33.000,210 WALNUT PL & MARSHALL ST                       ,-76.13346923751035,43.0416411072362
286,2017-03-13 02:19:36.000,2017-03-13 02:19:36.000,225 DE FOREST RD & GENESEE PK                     ,-76.09006412347813,43.042373209048705
265,2017-03-13 02:19:36.000,2017-03-13 02:19:37.000,3401 JAMES ST REAR #19                            ,-76.1000149286393,43.069250713603644
286,2017-03-13 02:19:39.000,2017-03-13 02:19:40.000,225 DE FOREST RD & GENESEE PK                     ,-76.0900887234868,43.04238260904946
265,2017-03-13 02:19:42.000,2017-03-13 02:19:43.000,3401 JAMES ST & LAMSON ST #20                     ,-76.09978192855705,43.06915911359584
267,2017-03-13 02:19:44.000,2017-03-13 02:19:45.000,726 UNIVERSITY AVE & MARSHALL                     ,-76.1342017377486,43.04164890720929
208,2017-03-13 02:19:44.000,2017-03-13 02:19:45.000,616 LODI ST & GREEN ST                            ,-76.13812673999972,43.05523510955418
179,2017-03-13 02:19:48.000,2017-03-13 02:19:49.000,1820 EB I 690 SYRACUSE 13210                      ,-76.11134443132175,43.05542021062443
285,2017-03-13 02:19:49.000,2017-03-13 02:19:49.000,1822 EB I 690 SYRACUSE 13210                      ,-76.11085713117978,43.05564471068452
208,2017-03-13 02:19:50.000,2017-03-13 02:19:50.000,616 LODI ST & GREEN ST                            ,-76.13797873993772,43.055040709524185
286,2017-03-13 02:19:51.000,2017-03-13 02:19:52.000,300 DE FOREST RD & GENESEE ST                     ,-76.09042612360064,43.042443109047554
267,2017-03-13 02:19:52.000,2017-03-13 02:19:52.000,726 UNIVERSITY AVE & MARSHALL                     ,-76.13443273781412,43.0415179071763
267,2017-03-13 02:19:53.000,2017-03-13 02:19:53.000,726 UNIVERSITY AVE & MARSHALL                     ,-76.13444243781359,43.04146710716656
283,2017-03-13 02:19:54.000,2017-03-13 02:19:54.000,403 JOHN ST                                       ,-76.14573814324629,43.06601861124041
265,2017-03-13 02:19:54.000,2017-03-13 02:19:55.000,3429 JAMES ST & WALTER DR                         ,-76.09864942819814,43.06927971366174
286,2017-03-13 02:19:58.000,2017-03-13 02:19:59.000,300 DE FOREST RD & GENESEE ST                     ,-76.09041742357466,43.04212040898859
267,2017-03-13 02:20:00.000,2017-03-13 02:20:00.000,726 UNIVERSITY AVE & MARSHALL                     ,-76.1344474378173,43.041495407171574
286,2017-03-13 02:20:00.000,2017-03-13 02:20:01.000,300 DE FOREST RD & GENESEE ST                     ,-76.09047812358433,43.04198110896062
283,2017-03-13 02:20:01.000,2017-03-13 02:20:01.000,311 JOHN ST & SPRING ST                           ,-76.14610214337405,43.06615241125092
283,2017-03-13 02:20:04.000,2017-03-13 02:20:04.000,810 DIVISION ST E & SPRING ST                     ,-76.14642144348687,43.06628041126204
265,2017-03-13 02:20:04.000,2017-03-13 02:20:05.000,123 WALTER DR                                     ,-76.09862672823623,43.06991191377878
216,2017-03-13 02:20:07.000,2017-03-13 02:20:07.000,1517 LEMOYNE AVE                                  ,-76.14982444576056,43.08249821410831
263,2017-03-13 02:20:09.000,2017-03-13 02:20:09.000,209 HURLBURT RD                                   ,-76.09965722647914,43.04081070839086
208,2017-03-13 02:20:09.000,2017-03-13 02:20:09.000,211 GERTRUDE ST                                   ,-76.13650123943786,43.05475770952938
178,2017-03-13 02:20:11.000,2017-03-13 02:20:12.000,1261 CANAL ST SYRACUSE 13210                      ,-76.10855843038793,43.055007410656316
208,2017-03-13 02:20:13.000,2017-03-13 02:20:13.000,225 GERTRUDE ST                                   ,-76.13614893933692,43.05494320957711
267,2017-03-13 02:20:13.000,2017-03-13 02:20:13.000,726 UNIVERSITY AVE & MARSHALL                     ,-76.13442793782279,43.041659907202565
265,2017-03-13 02:20:14.000,2017-03-13 02:20:15.000,********** WALTER DR                              ,-76.09864212829699,43.07068661392051
267,2017-03-13 02:20:15.000,2017-03-13 02:20:15.000,726 UNIVERSITY AVE & MARSHALL                     ,-76.13438093780522,43.04162810719851
265,2017-03-13 02:20:18.000,2017-03-13 02:20:18.000,********** WALTER DR                              ,-76.0986717283165,43.070824613944716
265,2017-03-13 02:20:19.000,2017-03-13 02:20:20.000,********** WALTER DR                              ,-76.09869092832439,43.07084741394817
178,2017-03-13 02:20:20.000,2017-03-13 02:20:21.000,1263 CANAL ST SYRACUSE 13210                      ,-76.10839513034279,43.05511661068266
267,2017-03-13 02:20:22.000,2017-03-13 02:20:22.000,701-27 UNIVERSITY AVE                             ,-76.13388273764136,43.04159710721214
286,2017-03-13 02:20:24.000,2017-03-13 02:20:25.000,105 HILLSBORO PKWY & DEFOREST                     ,-76.09277162429717,43.04154270879145
265,2017-03-13 02:20:28.000,2017-03-13 02:20:29.000,134 LAMSON ST REAR                                ,-76.09921362849744,43.07089491393666
286,2017-03-13 02:20:29.000,2017-03-13 02:20:29.000,105 HILLSBORO PKWY & DEFOREST                     ,-76.09295242436963,43.04173460881973
216,2017-03-13 02:20:29.000,2017-03-13 02:20:29.000,1579 LEMOYNE AVE                                  ,-76.14824474533611,43.083721714394144
286,2017-03-13 02:20:30.000,2017-03-13 02:20:31.000,105 HILLSBORO PKWY & DEFOREST                     ,-76.09296542438067,43.04182960883669
216,2017-03-13 02:20:30.000,2017-03-13 02:20:30.000,1579 LEMOYNE AVE                                  ,-76.14823994533472,43.08372461439484
265,2017-03-13 02:20:31.000,2017-03-13 02:20:32.000,138 LAMSON ST                                     ,-76.09948212858305,43.07087311392229
208,2017-03-13 02:20:41.000,2017-03-13 02:20:41.000,387 GERTRUDE ST & OAK ST                          ,-76.13357123858971,43.05618310990469
178,2017-03-13 02:20:42.000,2017-03-13 02:20:43.000,,-76.10804623026445,43.05560191078536
265,2017-03-13 02:20:42.000,2017-03-13 02:20:42.000,1026-28 TYSON PL & LAMSON ST                      ,-76.10004212875647,43.070757213879354
286,2017-03-13 02:20:44.000,2017-03-13 02:20:44.000,100 HILLSBORO PKWY                                ,-76.09321662451545,43.04257120896334
208,2017-03-13 02:20:46.000,2017-03-13 02:20:46.000,387 GERTRUDE ST & OAK ST                          ,-76.13341313853708,43.05616460990743
283,2017-03-13 02:20:46.000,2017-03-13 02:20:46.000,700 POND ST & SPRING ST                           ,-76.1500109447599,43.067781411398684
286,2017-03-13 02:20:48.000,2017-03-13 02:20:49.000,100 HILLSBORO PKWY                                ,-76.09321262451289,43.042553708960284
179,2017-03-13 02:20:48.000,2017-03-13 02:20:49.000,1820 EB I 690 SYRACUSE 13210                      ,-76.11134413132179,43.05542191062476
285,2017-03-13 02:20:49.000,2017-03-13 02:20:49.000,1822 EB I 690 SYRACUSE 13210                      ,-76.11087273118454,43.05564091068321
283,2017-03-13 02:20:52.000,2017-03-13 02:20:52.000,613 POND ST                                       ,-76.15024314482577,43.06764991136553
216,2017-03-13 02:20:54.000,2017-03-13 02:20:54.000,1579 LEMOYNE AVE                                  ,-76.14816374531236,43.083756914403715
283,2017-03-13 02:20:56.000,2017-03-13 02:20:56.000,609 POND ST & POND LN                             ,-76.15044114487151,43.067393111310686
286,2017-03-13 02:20:57.000,2017-03-13 02:20:58.000,100 HILLSBORO PKWY                                ,-76.09310162447238,43.04249120895307
283,2017-03-13 02:20:59.000,2017-03-13 02:20:59.000,605 POND ST                                       ,-76.15058464490511,43.067213411272135
283,2017-03-13 02:21:01.000,2017-03-13 02:21:01.000,601 POND ST & CARBON ST                           ,-76.1506351449141,43.06711041125125
178,2017-03-13 02:21:03.000,2017-03-13 02:21:04.000,1265 CANAL ST SYRACUSE 13210                      ,-76.10806143021495,43.054845210645695
178,2017-03-13 02:21:05.000,2017-03-13 02:21:06.000,1267 CANAL ST SYRACUSE 13210                      ,-76.1080217301976,43.05478311063583
286,2017-03-13 02:21:06.000,2017-03-13 02:21:07.000,100 GENESEE PKWY E & HILLSBOR                     ,-76.09303262441419,43.04199270886409
265,2017-03-13 02:21:08.000,2017-03-13 02:21:09.000,3401 JAMES ST REAR #18                            ,-76.10000122863832,43.069299213613085
263,2017-03-13 02:21:09.000,2017-03-13 02:21:09.000,209 HURLBURT RD                                   ,-76.09966642648226,43.04081270839089
286,2017-03-13 02:21:10.000,2017-03-13 02:21:11.000,105 HILLSBORO PKWY & DEFOREST                     ,-76.09299962437719,43.04162660879804
265,2017-03-13 02:21:14.000,2017-03-13 02:21:15.000,3401 JAMES ST & LAMSON ST #20                     ,-76.09985722858178,43.06916291359363
216,2017-03-13 02:21:19.000,2017-03-13 02:21:19.000,801 CADILLAC ST & WADSWORTH S                     ,-76.146274644613,43.0825616142575
216,2017-03-13 02:21:20.000,2017-03-13 02:21:20.000,801 CADILLAC ST & WADSWORTH S                     ,-76.1462389445978,43.082511714249726
286,2017-03-13 02:21:20.000,2017-03-13 02:21:21.000,203 HILLSBORO PKWY                                ,-76.09254072416928,43.04080520866476
267,2017-03-13 02:21:20.000,2017-03-13 02:21:20.000,422 MARSHALL ST & OSTROM AVE                      ,-76.12874423597466,43.04160510741239
178,2017-03-13 02:21:21.000,2017-03-13 02:21:22.000,1264 CANAL ST SYRACUSE 13210                      ,-76.10809223020318,43.05454241058885
265,2017-03-13 02:21:28.000,2017-03-13 02:21:29.000,3429 JAMES ST & WALTER DR                         ,-76.09863722819377,43.06927421366123
286,2017-03-13 02:21:29.000,2017-03-13 02:21:30.000,100 ENFIELD PL & HILLSBORO PK                     ,-76.09220062403266,43.04043940861063
178,2017-03-13 02:21:30.000,2017-03-13 02:21:31.000,1267 CANAL ST SYRACUSE 13210                      ,-76.10791673016044,43.054739910631945
178,2017-03-13 02:21:40.000,2017-03-13 02:21:41.000,1265 CANAL ST SYRACUSE 13210                      ,-76.10808193022594,43.05490521065593
208,2017-03-13 02:21:45.000,2017-03-13 02:21:45.000,917 HAWLEY AVE                                    ,-76.12926323713847,43.055443209935476
179,2017-03-13 02:21:48.000,2017-03-13 02:21:49.000,1820 EB I 690 SYRACUSE 13210                      ,-76.11133673132066,43.055439410628246
285,2017-03-13 02:21:49.000,2017-03-13 02:21:49.000,1822 EB I 690 SYRACUSE 13210                      ,-76.11084543117596,43.055644410684906
265,2017-03-13 02:21:49.000,2017-03-13 02:21:50.000,********** WALTER DR                              ,-76.09865172830604,43.07076911393528
283,2017-03-13 02:21:50.000,2017-03-13 02:21:50.000,300 CARBON ST & JOHN ST                           ,-76.146481143439,43.06534691108829
178,2017-03-13 02:21:54.000,2017-03-13 02:21:55.000,1200 CANAL ST                                     ,-76.10883963048028,43.05502271064824
283,2017-03-13 02:21:55.000,2017-03-13 02:21:55.000,300 CARBON ST & JOHN ST                           ,-76.14630744338861,43.065430211110304
265,2017-03-13 02:21:55.000,2017-03-13 02:21:55.000,135 WALTER DR                                     ,-76.09885422838141,43.07090341395214
286,2017-03-13 02:21:57.000,2017-03-13 02:21:58.000,100 EDGEMONT DR & KIMBER RD                       ,-76.09353092438444,43.03932620835459
286,2017-03-13 02:22:01.000,2017-03-13 02:22:02.000,100 EDGEMONT DR & KIMBER RD                       ,-76.09352622438409,43.03934220835769
263,2017-03-13 02:22:09.000,2017-03-13 02:22:09.000,209 HURLBURT RD                                   ,-76.0996491264772,43.04082040839297
267,2017-03-13 02:22:10.000,2017-03-13 02:22:11.000,1201 MADISON ST & OSTROM AVE                      ,-76.1289877363135,43.045218408067115
178,2017-03-13 02:22:13.000,2017-03-13 02:22:13.000,1263 CANAL ST SYRACUSE 13210                      ,-76.10841143033589,43.054947110650886
265,2017-03-13 02:22:13.000,2017-03-13 02:22:14.000,1026-28 TYSON PL & LAMSON ST                      ,-76.10001512876116,43.07094361391464
286,2017-03-13 02:22:13.000,2017-03-13 02:22:14.000,120 ENFIELD PL                                    ,-76.0935259243923,43.039457608378946
267,2017-03-13 02:22:16.000,2017-03-13 02:22:16.000,1109 MADISON ST                                   ,-76.12925793640784,43.04531070807365
265,2017-03-13 02:22:20.000,2017-03-13 02:22:21.000,1029-31 TYSON PL                                  ,-76.10026242885252,43.071097713933355
216,2017-03-13 02:22:20.000,2017-03-13 02:22:20.000,321 CADILLAC ST TO MARCIA ST                      ,-76.1499139455783,43.079568913567016
286,2017-03-13 02:22:22.000,2017-03-13 02:22:23.000,120 ENFIELD PL                                    ,-76.0930912242743,43.039779408454905
265,2017-03-13 02:22:27.000,2017-03-13 02:22:28.000,1029-31 TYSON PL                                  ,-76.1006014289626,43.07109871392046
208,2017-03-13 02:22:31.000,2017-03-13 02:22:31.000,218 SHERWOOD AVE & HAWLEY AVE                     ,-76.12475643570053,43.055784410172556
216,2017-03-13 02:22:41.000,2017-03-13 02:22:41.000,200 SEVENTH NORTH ST & CADILL                     ,-76.15115064590817,43.078577713337104
216,2017-03-13 02:22:44.000,2017-03-13 02:22:44.000,200 SEVENTH NORTH ST & CADILL                     ,-76.15117394591473,43.07856371333363
179,2017-03-13 02:22:48.000,2017-03-13 02:22:49.000,1820 EB I 690 SYRACUSE 13210                      ,-76.11132743131927,43.05546211063281
285,2017-03-13 02:22:49.000,2017-03-13 02:22:49.000,1822 EB I 690 SYRACUSE 13210                      ,-76.11085543117949,43.0556487106853
283,2017-03-13 02:22:49.000,2017-03-13 02:22:49.000,200 FIRST NORTH ST & JOHN ST                      ,-76.1447766430524,43.0676581115788
265,2017-03-13 02:22:50.000,2017-03-13 02:22:51.000,100 COLBY AVE & TYSON PL                          ,-76.10262842961434,43.07101241382621
283,2017-03-13 02:22:54.000,2017-03-13 02:22:54.000,204 FIRST NORTH ST                                ,-76.14507074315706,43.06778611159091
178,2017-03-13 02:23:05.000,2017-03-13 02:23:06.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10866443044546,43.055329410711366
286,2017-03-13 02:23:06.000,2017-03-13 02:23:07.000,315 HILLSBORO PKWY                                ,-76.08992562329065,43.04038740868895
263,2017-03-13 02:23:09.000,2017-03-13 02:23:09.000,209 HURLBURT RD                                   ,-76.099660126481,43.04082340839308
265,2017-03-13 02:23:09.000,2017-03-13 02:23:09.000,201-03 RIGI AVE & TYSON PL                        ,-76.10422173011568,43.070792113724146
208,2017-03-13 02:23:11.000,2017-03-13 02:23:12.000,601 WINTON ST & ROBINSON ST                       ,-76.12491863592447,43.05816521060375
263,2017-03-13 02:23:12.000,2017-03-13 02:23:12.000,207 HURLBURT RD                                   ,-76.09970372650025,43.040894708404515
267,2017-03-13 02:23:14.000,2017-03-13 02:23:15.000,417 UNIVERSITY AVE & MADISON                      ,-76.13413763799501,43.045364207894636
283,2017-03-13 02:23:17.000,2017-03-13 02:23:17.000,102 CRAIG ST & FIRST NORTH ST                     ,-76.14719294391664,43.068769911689415
178,2017-03-13 02:23:18.000,2017-03-13 02:23:19.000,,-76.10873073048622,43.05559691075796
286,2017-03-13 02:23:21.000,2017-03-13 02:23:22.000,102 HADDON RD                                     ,-76.08928992305444,43.03997090863694
216,2017-03-13 02:23:22.000,2017-03-13 02:23:22.000,200 SEVENTH NORTH ST & CADILL                     ,-76.15135244597114,43.078542613322846
265,2017-03-13 02:23:26.000,2017-03-13 02:23:27.000,127 RIGI AVE                                      ,-76.10417313002152,43.06970271352588
283,2017-03-13 02:23:28.000,2017-03-13 02:23:28.000,311 HERBERT ST & FIRST NORTH                      ,-76.14810394422511,43.06894791168681
267,2017-03-13 02:23:28.000,2017-03-13 02:23:28.000,502 UNIVERSITY AVE                                ,-76.13493913825609,43.045378407866245
283,2017-03-13 02:23:31.000,2017-03-13 02:23:31.000,311 HERBERT ST & FIRST NORTH                      ,-76.14814594422,43.06868771163739
178,2017-03-13 02:23:33.000,2017-03-13 02:23:33.000,1200 CANAL ST                                     ,-76.1091906306607,43.05594691080449
265,2017-03-13 02:23:36.000,2017-03-13 02:23:37.000,3027 JAMES ST & RIGI AVE                          ,-76.10413312996685,43.06912311342097
263,2017-03-13 02:23:37.000,2017-03-13 02:23:37.000,107 HURLBURT RD & MEADOWBROOK                     ,-76.10001642666505,43.041776408554526
283,2017-03-13 02:23:41.000,2017-03-13 02:23:41.000,301 HERBERT ST & GILBERT AVE                      ,-76.14844174428357,43.06823791154332
208,2017-03-13 02:23:42.000,2017-03-13 02:23:42.000,801-03 TEALL AVE & ROBINSON ST                    ,-76.12234943509675,43.05824941071861
265,2017-03-13 02:23:44.000,2017-03-13 02:23:44.000,3111-15 JAMES ST                                  ,-76.10368072981018,43.0689866134134
265,2017-03-13 02:23:46.000,2017-03-13 02:23:47.000,3111-15 JAMES ST                                  ,-76.10341472972455,43.068995913425354
179,2017-03-13 02:23:48.000,2017-03-13 02:23:49.000,1820 EB I 690 SYRACUSE 13210                      ,-76.11132943131852,43.05544261062912
178,2017-03-13 02:23:48.000,2017-03-13 02:23:49.000,24 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210   ,-76.10749073015839,43.056634410996544
285,2017-03-13 02:23:49.000,2017-03-13 02:23:49.000,1822 EB I 690 SYRACUSE 13210                      ,-76.11084843117882,43.05567091068966
263,2017-03-13 02:23:49.000,2017-03-13 02:23:49.000,1723 MEADOWBROOK DR & HURLBURT                    ,-76.10079062691804,43.041800608529066
286,2017-03-13 02:23:55.000,2017-03-13 02:23:55.000,123 LOCKWOOD RD & HADDON RD                       ,-76.0904717233233,43.038373908297665
283,2017-03-13 02:23:55.000,2017-03-13 02:23:55.000,201 HERBERT ST & SPRING ST                        ,-76.14906224443249,43.0675101113856
208,2017-03-13 02:23:56.000,2017-03-13 02:23:56.000,801-03 TEALL AVE & ROBINSON ST                    ,-76.12221073505378,43.058277710729186
286,2017-03-13 02:23:58.000,2017-03-13 02:23:59.000,123 LOCKWOOD RD & HADDON RD                       ,-76.09060572336533,43.03835320828866
216,2017-03-13 02:24:00.000,2017-03-13 02:24:00.000,1201 LEMOYNE AVE & SEVENTH NOR                    ,-76.15354974679593,43.08009091352194
265,2017-03-13 02:24:01.000,2017-03-13 02:24:02.000,3227 JAMES ST & LYNWOOD AVE                       ,-76.10155312913011,43.069132913522516
283,2017-03-13 02:24:01.000,2017-03-13 02:24:01.000,200 HERBERT ST & SPRING ST                        ,-76.14882694433834,43.06726371134948
267,2017-03-13 02:24:02.000,2017-03-13 02:24:02.000,420-24 CROUSE AVE S  #090                         ,-76.13765443913671,43.045372607760115
178,2017-03-13 02:24:02.000,2017-03-13 02:24:03.000,18 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210   ,-76.10774163022415,43.05641661094683
286,2017-03-13 02:24:03.000,2017-03-13 02:24:04.000,123 LOCKWOOD RD & HADDON RD                       ,-76.09059842336292,43.03835240828881
267,2017-03-13 02:24:04.000,2017-03-13 02:24:04.000,420-24 CROUSE AVE S  #090                         ,-76.13767173914235,43.04537320775954
283,2017-03-13 02:24:07.000,2017-03-13 02:24:07.000,400 SPRING ST & CURTIS ST                         ,-76.14839094418356,43.067079111332454
286,2017-03-13 02:24:09.000,2017-03-13 02:24:10.000,123 LOCKWOOD RD & HADDON RD                       ,-76.09033192327638,43.03835170829897
283,2017-03-13 02:24:12.000,2017-03-13 02:24:12.000,400 SPRING ST & CURTIS ST                         ,-76.14817664412325,43.06720691136424
267,2017-03-13 02:24:13.000,2017-03-13 02:24:13.000,420-24 CROUSE AVE S  #090                         ,-76.13778623917425,43.04530010774167
263,2017-03-13 02:24:13.000,2017-03-13 02:24:13.000,2970-74 GENESEE ST E                              ,-76.10151912720785,43.042544608637684
286,2017-03-13 02:24:17.000,2017-03-13 02:24:18.000,123 LOCKWOOD RD & HADDON RD                       ,-76.09026842325697,43.03836840830447
267,2017-03-13 02:24:18.000,2017-03-13 02:24:19.000,420-24 CROUSE AVE S  #090                         ,-76.13777073916992,43.04530990774408
286,2017-03-13 02:24:26.000,2017-03-13 02:24:27.000,208 HADDON RD                                     ,-76.09014522325234,43.038860708399795
267,2017-03-13 02:24:28.000,2017-03-13 02:24:29.000,420-24 CROUSE AVE S  #090                         ,-76.13775093917124,43.045417407764596
267,2017-03-13 02:24:32.000,2017-03-13 02:24:33.000,420-24 CROUSE AVE S  #090                         ,-76.13761363912444,43.04538620776416
216,2017-03-13 02:24:32.000,2017-03-13 02:24:32.000,1349 LEMOYNE AVE & MARTIN ST                      ,-76.1515422462373,43.08137891383622
265,2017-03-13 02:24:32.000,2017-03-13 02:24:32.000,1001-03 TYSON PL & LYNWOOD AVE                    ,-76.10159742927678,43.07097191385863
265,2017-03-13 02:24:36.000,2017-03-13 02:24:37.000,925 TYSON PL & LYNWOOD AVE                        ,-76.10171742931998,43.07103111386486
267,2017-03-13 02:24:37.000,2017-03-13 02:24:37.000,420-24 CROUSE AVE S  #090                         ,-76.13730873902603,43.04539310777723
178,2017-03-13 02:24:41.000,2017-03-13 02:24:42.000,1200 CANAL ST                                     ,-76.10883213049755,43.0552964106988
283,2017-03-13 02:24:43.000,2017-03-13 02:24:43.000,309-11 CURTIS ST & FIRST NORTH S                  ,-76.1473219439483,43.06862841165844
265,2017-03-13 02:24:44.000,2017-03-13 02:24:44.000,925 TYSON PL & LYNWOOD AVE                        ,-76.10174142932713,43.07102211386231
178,2017-03-13 02:24:46.000,2017-03-13 02:24:47.000,1200 CANAL ST                                     ,-76.10873723046707,43.05530111070336
263,2017-03-13 02:24:47.000,2017-03-13 02:24:47.000,2901 GENESEE ST E & EAST AVE                      ,-76.10546512849719,43.04266690850768
267,2017-03-13 02:24:47.000,2017-03-13 02:24:47.000,420-24 CROUSE AVE S  #090                         ,-76.13670823883889,43.04550020782016
179,2017-03-13 02:24:48.000,2017-03-13 02:24:49.000,1820 EB I 690 SYRACUSE 13210                      ,-76.11133713132129,43.05544641062952
285,2017-03-13 02:24:48.000,2017-03-13 02:24:49.000,1822 EB I 690 SYRACUSE 13210                      ,-76.11085223117935,43.055660910687685
283,2017-03-13 02:24:52.000,2017-03-13 02:24:52.000,612 FIRST NORTH ST                                ,-76.14794394417409,43.06896021169525
208,2017-03-13 02:24:56.000,2017-03-13 02:24:56.000,1239 TEALL AVE                                    ,-76.12261873560718,43.06412761178815
265,2017-03-13 02:24:56.000,2017-03-13 02:24:57.000,1001-03 TYSON PL & LYNWOOD AVE                    ,-76.10158212927487,43.07101441386703
265,2017-03-13 02:24:57.000,2017-03-13 02:24:58.000,925 TYSON PL & LYNWOOD AVE                        ,-76.10160342927979,43.07098661386111
267,2017-03-13 02:24:57.000,2017-03-13 02:24:57.000,1000 GENESEE ST E & CROUSE AVE                    ,-76.1358426385576,43.045494407852615
178,2017-03-13 02:24:58.000,2017-03-13 02:24:59.000,1259 CANAL ST SYRACUSE 13210                      ,-76.10848813039424,43.05541241073343
265,2017-03-13 02:25:05.000,2017-03-13 02:25:06.000,155 LYNWOOD AVE                                   ,-76.10160042925328,43.070631713796026
283,2017-03-13 02:25:07.000,2017-03-13 02:25:07.000,736 POND ST & FIRST NORTH ST                      ,-76.14875614446275,43.06930861172778
216,2017-03-13 02:25:08.000,2017-03-13 02:25:08.000,200 MARTIN ST & CADILLAC ST                       ,-76.14941614545049,43.08003711367228
208,2017-03-13 02:25:11.000,2017-03-13 02:25:11.000,1701 JAMES ST & TEALL AVE                         ,-76.12241873561662,43.06516041198563
267,2017-03-13 02:25:11.000,2017-03-13 02:25:12.000,417 UNIVERSITY AVE & MADISON                      ,-76.13453243812498,43.045390207884154
283,2017-03-13 02:25:17.000,2017-03-13 02:25:17.000,735 POND ST                                       ,-76.1490264445485,43.069281111712264
283,2017-03-13 02:25:21.000,2017-03-13 02:25:21.000,735 POND ST                                       ,-76.1492104445905,43.06903511165994
267,2017-03-13 02:25:22.000,2017-03-13 02:25:22.000,417 UNIVERSITY AVE & MADISON                      ,-76.1339097379233,43.045395207909166
286,2017-03-13 02:25:22.000,2017-03-13 02:25:23.000,419 HILLSBORO PKWY & HILLSBOR                     ,-76.08653072220308,43.04058510885639
265,2017-03-13 02:25:26.000,2017-03-13 02:25:27.000,3227 JAMES ST & LYNWOOD AVE                       ,-76.10151122912077,43.069192713535145
216,2017-03-13 02:25:27.000,2017-03-13 02:25:27.000,101 MERRILL ST & CADILLAC ST                      ,-76.1486334452347,43.08056671379983
178,2017-03-13 02:25:27.000,2017-03-13 02:25:28.000,1200 CANAL ST                                     ,-76.10879543049404,43.05541341072173
208,2017-03-13 02:25:28.000,2017-03-13 02:25:28.000,1901 JAMES ST & RUGBY RD                          ,-76.1200322349258,43.06632341229164
265,2017-03-13 02:25:31.000,2017-03-13 02:25:32.000,3227 JAMES ST & LYNWOOD AVE                       ,-76.10164612915864,43.069109913514716
216,2017-03-13 02:25:32.000,2017-03-13 02:25:32.000,102 MERRILL ST                                    ,-76.1486767452597,43.0807189138261
216,2017-03-13 02:25:34.000,2017-03-13 02:25:34.000,102 MERRILL ST                                    ,-76.14872474527735,43.08074721382944
263,2017-03-13 02:25:36.000,2017-03-13 02:25:36.000,601-03 SALT SPRINGS RD                            ,-76.10570462880902,43.04592590909749
265,2017-03-13 02:25:37.000,2017-03-13 02:25:38.000,3221 JAMES ST                                     ,-76.10197922926744,43.06911941350358
265,2017-03-13 02:25:38.000,2017-03-13 02:25:38.000,3221 JAMES ST                                     ,-76.10199922927391,43.06911911350273
179,2017-03-13 02:25:48.000,2017-03-13 02:25:49.000,1820 EB I 690 SYRACUSE 13210                      ,-76.11134843132474,43.05544361062857
285,2017-03-13 02:25:49.000,2017-03-13 02:25:49.000,1822 EB I 690 SYRACUSE 13210                      ,-76.11083663117236,43.05563411068338
208,2017-03-13 02:25:55.000,2017-03-13 02:25:56.000,2201 JAMES ST & MILDRED AVE                       ,-76.11667023395523,43.06799911272953
